,Entity,Code,Year,Electricity from coal (TWh),Electricity from gas (TWh),Electricity from nuclear (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from oil (TWh),Electricity from wind (TWh),Electricity from bioenergy (TWh),Other renewables excluding bioenergy (TWh),Geo Biomass Other - TWh (zero filled),Biofuels Consumption - TWh - Total (zero filled),Solar Consumption - TWh (zero filled),Wind Consumption - TWh (zero filled),Hydro Consumption - TWh (zero filled),Nuclear Consumption - TWh (zero filled),Gas Consumption - TWh (zero filled),Coal Consumption - TWh (zero filled),Oil Consumption - TWh (zero filled),Annual CO2 emissions,Value
3489,Non-OECD (BP),,1980,,,,,,,,,,6.325481,29.858547,0.0,0.0,1831.7175,264.32928,5364.4395,9581.248,11823.128,,
3490,Non-OECD (BP),,1981,,,,,,,,,,8.6919365,27.297348,0.0,0.0,1892.6472,319.55145,5681.653,9751.701,11942.574,,
3491,Non-OECD (BP),,1982,,,,,,,,,,9.309695,35.222523,0.0,0.0,1897.0436,371.28104,6131.988,10128.75,12028.91,,
3492,Non-OECD (BP),,1983,,,,,,,,,,11.086061,44.509296,0.0,0.0,1973.7196,434.957,6540.4077,10564.217,12142.157,,
3493,Non-OECD (BP),,1984,,,,,,,,,,11.324791,53.712532,0.0,0.0,2152.8313,567.8497,7147.304,11031.763,12349.491,,
3494,Non-OECD (BP),,1985,983.0028,808.9921,223.16135,766.988,0.0,525.8648,0.0,,,11.828258,63.57528,0.0,0.0,2267.9753,633.22363,7436.3223,11511.146,12330.489,,
3495,Non-OECD (BP),,1986,1067.4703,854.6688,213.918,799.71075,0.0,559.81793,0.0,,,12.043505,79.67753,0.0,0.0,2364.736,606.99554,7868.14,11937.102,12633.495,,
3496,Non-OECD (BP),,1987,1163.0532,885.1435,248.7488,825.0114,0.0,581.6813,0.0,,,11.8099165,81.13546,0.0,0.0,2439.5498,705.8284,8255.503,12558.157,13020.655,,
3497,Non-OECD (BP),,1988,1213.9283,920.6888,285.61377,875.1517,0.0,595.21497,0.0,,,12.005912,85.56256,0.0,0.0,2587.8142,810.43335,8765.401,13061.06,13360.06,,
3498,Non-OECD (BP),,1989,1288.013,964.432,273.87283,896.75433,0.0,612.91156,0.0,,,12.956703,91.30406,0.0,0.0,2651.6929,777.1183,9078.304,13215.725,13668.181,,
3499,Non-OECD (BP),,1990,1328.006,983.60504,266.81668,929.2613,0.002,622.2613,0.034333333,,,15.417915,84.129074,0.0059166667,0.10152333,2747.8157,757.0963,9493.933,13240.116,14007.727,,
3500,Non-OECD (BP),,1991,1400.4484,975.2303,268.30365,965.396,0.002,606.46716,0.12300091,,,15.48251,87.18001,0.0059166667,0.3637125,2854.6655,761.3156,9623.263,13258.201,13974.22,,
3501,Non-OECD (BP),,1992,1482.5742,957.82007,264.32068,977.707,0.003,582.3561,0.22078313,,,17.113373,82.37985,0.0088611115,0.6528533,2891.069,750.01385,9512.484,13466.982,13938.915,,
3502,Non-OECD (BP),,1993,1511.7294,953.5681,266.88702,1034.5187,0.004,578.71686,0.31203565,,,16.804276,82.815384,0.011833333,0.9226861,3059.0608,757.29596,9354.76,13660.16,13667.793,,
3503,Non-OECD (BP),,1994,1627.0713,914.349,255.52971,1091.9196,0.005,554.7405,0.5899073,,,18.820713,87.53383,0.014777778,1.7443495,3228.7944,725.06934,9219.485,13758.534,13835.667,,
3504,Non-OECD (BP),,1995,1711.1494,937.7522,264.8703,1131.8097,0.008010101,586.75665,1.1282852,,,22.515495,90.73549,0.023694444,3.3363268,3346.749,751.5734,9336.33,13873.484,14107.658,,
3505,Non-OECD (BP),,1996,1813.363,986.4861,292.99838,1129.474,0.015060606,577.80804,1.0246195,,,23.660301,93.44856,0.044534165,3.0297885,3339.8425,831.3873,9777.203,14115.588,14252.361,,
3506,Non-OECD (BP),,1997,1880.0695,1041.1915,297.9766,1149.2561,0.017062606,591.0353,1.3045784,,,27.072464,91.10225,0.05045389,3.8576245,3398.3381,845.513,9518.25,13966.205,14990.322,,
3507,Non-OECD (BP),,1998,1917.1416,1076.9707,289.89078,1202.3615,0.020089606,613.97504,1.5659337,,,29.586843,89.68086,0.059404723,4.630449,3555.37,822.5694,9836.243,13867.019,15089.412,,
3508,Non-OECD (BP),,1999,2025.4521,1143.1415,306.71243,1209.0795,0.023196615,613.68604,2.1388931,,,34.52765,89.50751,0.06859222,6.3246837,3575.2349,870.30115,10125.744,14098.251,15423.217,,
3509,Non-OECD (BP),,2000,2205.9001,1206.2794,330.88196,1251.4701,0.044632446,606.78845,2.6595974,,,39.21229,78.11726,0.13197778,7.8644013,3700.5835,938.8825,10518.855,14521.345,15933.603,,
3510,Non-OECD (BP),,2001,2320.7117,1290.409,346.0799,1285.2117,0.06454694,593.98956,3.6127121,,,41.591484,70.661224,0.18962528,10.613382,3775.6794,975.6302,10955.247,15103.5205,16348.164,,
3511,Non-OECD (BP),,2002,2518.1543,1379.5148,365.2124,1309.6598,0.08758688,592.0163,3.907609,,,43.616936,89.65357,0.25565165,11.4056635,3822.6804,1022.9241,11352.793,16032.142,16735.17,,
3512,Non-OECD (BP),,2003,2824.715,1488.0273,391.79898,1330.0963,0.11402237,585.1525,4.67834,,,47.146294,89.310616,0.33067888,13.567767,3857.4443,1090.356,11866.962,18275.348,17348.738,,
3513,Non-OECD (BP),,2004,3058.2615,1616.4169,402.7682,1493.1588,0.13750423,594.2243,7.8997703,,,50.69905,98.544876,0.39623943,22.764387,4302.764,1113.7433,12629.286,20397.598,18563.16,,
3514,Non-OECD (BP),,2005,3363.0085,1711.916,406.47156,1576.0785,0.16289544,592.1095,9.469675,,,54.292282,107.00011,0.46643695,27.115597,4512.9644,1116.87,13204.67,22802.117,18932.44,,
3515,Non-OECD (BP),,2006,3771.6902,1774.5984,420.80566,1663.3641,0.21474116,619.93976,15.197648,,,61.04571,104.72666,0.6110256,43.243458,4732.9443,1148.9841,13892.704,24588.223,19641.86,,
3516,Non-OECD (BP),,2007,4194.9595,1900.3119,431.24454,1749.7335,0.31159696,613.57666,20.124887,,,70.04063,135.23058,0.88107806,56.905556,4947.583,1170.1276,14514.652,26537.053,20419.488,,
3517,Non-OECD (BP),,2008,4309.1777,1974.2959,442.94257,1873.4684,0.40451974,637.1669,31.50779,,,81.582054,178.96577,1.1367239,88.53872,5264.555,1194.4037,14993.322,27325.156,21003.283,,
3518,Non-OECD (BP),,2009,4498.3647,1992.3608,440.93573,1885.0929,0.6187872,660.6039,48.95377,,,94.9777,199.60274,1.7280947,136.71379,5264.522,1181.6527,14832.885,28137.191,21370.943,,
3519,Non-OECD (BP),,2010,4901.308,2242.747,466.18372,2030.7882,1.3379903,650.01953,76.895454,,,113.13499,219.8558,3.7136974,213.4294,5636.613,1241.6497,16060.0205,29220.145,22712.086,,
3520,Non-OECD (BP),,2011,5473.8057,2257.8303,494.34805,2056.1714,4.683093,698.2492,109.07014,,,121.12756,216.00899,12.919036,300.88684,5672.2666,1308.6351,16870.855,31485.734,23464.502,,
3521,Non-OECD (BP),,2012,5642.005,2381.7534,508.68805,2200.5352,9.249832,734.35834,146.98158,,,132.05638,223.43443,25.362442,403.014,6033.7256,1338.4347,17362.133,32163.969,24365.678,,
3522,Non-OECD (BP),,2013,6041.8223,2414.5447,514.59564,2329.115,17.950787,738.80664,191.65837,,,148.61955,268.0869,48.923397,522.3491,6347.811,1345.8219,17568.893,32722.172,25016.732,,
3523,Non-OECD (BP),,2014,6286.059,2569.1726,552.87177,2451.1494,38.16274,754.4561,226.84457,,,170.96185,301.3228,103.386604,614.5442,6640.404,1437.2672,18037.543,33234.938,25598.27,,
3524,Non-OECD (BP),,2015,6198.4185,2694.1167,600.8718,2456.1135,60.593838,768.2609,271.90057,,,191.84166,320.8085,163.17752,732.2207,6614.2456,1552.7522,18533.498,32880.92,26187.627,,
3525,Non-OECD (BP),,2016,6430.465,2786.0334,640.68396,2563.1506,99.07354,708.9756,354.1591,,,198.78886,329.53247,265.2236,948.09717,6861.6504,1645.8365,18999.46,32961.824,26832.389,,
3526,Non-OECD (BP),,2017,6778.774,2890.114,677.44604,2624.4407,167.85309,656.3885,441.95383,,,221.45059,336.8916,446.7058,1176.1675,6984.399,1730.037,19751.63,33342.156,27436.66,,
3527,Non-OECD (BP),,2018,7268.9443,2979.4268,730.54626,2702.4075,251.87541,584.4453,525.18384,,,258.6427,395.85156,666.3936,1389.4932,7149.833,1854.732,20730.217,34221.418,27980.97,,
3528,Non-OECD (BP),,2019,7411.1416,3035.0662,801.96893,2784.2197,330.9863,544.69965,590.2074,,,285.70352,453.46133,872.4707,1555.7704,7339.1265,2028.555,21032.814,34740.75,28314.105,,
3529,Non-OECD (BP),,2020,7373.689,2972.0327,821.7248,2862.6907,403.7636,516.02545,661.05914,,,315.6815,435.3095,1060.4,1736.1326,7518.2534,2070.8914,20869.639,34324.86,26505.91,,
3530,Non-OECD (BP),,2021,7991.0083,3146.1099,889.24207,2833.551,509.2423,577.8304,885.2322,,,352.69214,471.5319,1332.5226,2316.3667,7414.4873,2232.8447,22425.934,36224.883,27942.305,,
3531,North America,,1965,,,,,,,,,,13.332232,0.0,0.0,0.0,964.8363,11.285242,4467.994,3412.8337,7466.5464,3771645700.0,
3532,North America,,1966,,,,,,,,,,14.062007,0.0,0.0,0.0,1009.7169,17.009285,4818.548,3566.435,7833.952,3956489200.0,
3533,North America,,1967,,,,,,,,,,14.073571,0.0,0.0,0.0,1101.4307,23.407001,5073.1475,3502.8997,8160.8506,4127169500.0,
3534,North America,,1968,,,,,,,,,,15.546045,0.0,0.0,0.0,1115.7539,40.07652,5441.5024,3634.5938,8699.627,4289585200.0,
3535,North America,,1969,,,,,,,,,,16.22706,0.0,0.0,0.0,1243.1908,43.10152,5880.727,3642.3462,9124.702,4501899300.0,
3536,North America,,1970,,,,,,,,,,16.235903,0.0,0.0,0.0,1262.7922,68.06929,6213.8354,3624.5098,9575.995,4862633000.0,
3537,North America,,1971,,,,,,,,,,17.589413,0.0,0.0,0.0,1331.2632,125.92053,6418.5083,3432.4197,9905.831,4916293600.0,
3538,North America,,1972,,,,,,,,,,19.538979,0.0,0.0,0.0,1409.9368,182.02385,6532.8936,3556.749,10679.777,5162334000.0,
3539,North America,,1973,,,,,,,,,,21.157692,0.0,0.0,0.0,1449.1987,292.62476,6521.563,3812.2864,11345.548,5397348400.0,
3540,North America,,1974,,,,,,,,,,21.876265,0.0,0.0,0.0,1583.4342,382.12946,6325.49,3731.2559,11017.252,5251511300.0,
3541,North America,,1975,,,,,,,,,,21.3073,0.0,0.0,0.0,1551.3484,550.91565,5870.0596,3729.3577,10800.1875,5128156000.0,
3542,North America,,1976,,,,,,,,,,24.972755,0.0,0.0,0.0,1540.3916,620.2172,5978.472,4013.3452,11553.232,5434759700.0,
3543,North America,,1977,,,,,,,,,,26.41312,0.0,0.0,0.0,1377.9932,824.0985,5901.9336,4174.8345,12132.097,5591237600.0,
3544,North America,,1978,,,,,,,,,,27.776787,0.0,0.0,0.0,1593.6472,914.1128,5964.011,4084.0315,12456.7705,5677210000.0,
3545,North America,,1979,,,,,,,,,,29.438038,0.0,0.0,0.0,1624.7039,862.19257,6184.563,4426.2812,12294.895,5792579000.0,
3546,North America,,1980,,,,,,,,,,30.189117,0.0,0.0,0.0,1629.6384,857.9629,6086.5293,4579.549,11572.87,5621263400.0,
3547,North America,,1981,,,,,,,,,,31.566605,0.0,0.0,0.0,1652.9031,928.12775,5964.575,4716.7783,10935.064,5495717400.0,
3548,North America,,1982,,,,,,,,,,31.264048,0.0,0.0,0.0,1766.6985,953.3853,5650.994,4573.802,10349.139,5263806000.0,
3549,North America,,1983,,,,,,,,,,34.773598,0.0,0.0088611115,0.007972222,1853.2594,1015.1034,5337.409,4751.3354,10217.198,5203724300.0,
3550,North America,,1984,,,,,,,,,,40.658325,0.0,0.015666667,0.019388888,1889.3601,1126.7415,5702.6724,5111.6113,10544.773,5462064000.0,
3551,North America,,1985,1590.974,327.94098,464.40598,620.87665,0.010737374,169.58368,0.0068202023,,,40.936893,0.0,0.031750277,0.020166667,1835.9255,1317.7589,5554.8896,5217.1445,10521.336,5465377000.0,
3552,North America,,1986,1568.1256,281.75134,507.09653,630.9625,0.014173737,213.92058,0.005231313,,,45.25267,0.0,0.041911665,0.0154444445,1865.7493,1438.894,5210.829,5136.4907,10960.857,5450290000.0,
3553,North America,,1987,1665.5088,308.25876,556.493,593.1344,0.01060303,203.66312,0.0045767683,,,50.73043,0.0,0.031353056,0.013527778,1753.8921,1579.0571,5500.998,5366.7544,11218.514,5656673000.0,
3554,North America,,1988,1756.4346,289.56396,637.5755,560.1207,0.009185859,241.34677,0.001879798,,,50.96106,0.0,0.027166666,0.005547222,1656.271,1809.1299,5781.1523,5620.6733,11646.966,5906294300.0,
3555,North America,,1989,1811.0947,403.76514,636.90436,591.8331,0.2531323,266.87576,2.1343768,,,58.42127,0.0,0.74850947,6.3113165,1750.0442,1807.2256,6129.262,5685.648,11753.944,6018308000.0,
3556,North America,,1990,1815.1741,423.68524,682.6198,613.7012,0.37179494,216.48505,2.819687,,,68.17216,0.0,1.0993811,8.337763,1814.7078,1936.9438,6131.631,5696.6265,11500.897,5993930000.0,
3557,North America,,1991,1820.2634,437.8262,733.3863,618.5193,0.4802529,210.59326,2.9836779,,,71.761116,0.0,1.4201053,8.822681,1828.9548,2080.9946,6264.195,5635.022,11279.024,5940200000.0,
3558,North America,,1992,1857.0808,466.38654,735.28455,594.729,0.4138971,190.13365,2.9766898,,,77.145935,0.0,1.223893,8.802028,1758.6074,2086.3809,6480.3564,5677.2573,11491.751,6065395700.0,
3559,North America,,1993,1925.1537,480.52417,740.627,629.82477,0.48121452,199.21014,3.097906,,,79.33348,0.0,1.4229653,9.160468,1862.385,2101.54,6665.276,5845.818,11580.811,6171408000.0,
3560,North America,,1994,1933.2076,531.67596,785.47046,608.4052,0.50892544,203.66031,3.5537062,,,79.46938,0.0,1.5048937,10.508265,1799.0477,2228.784,6848.8213,5891.2637,11930.971,6295623700.0,
3561,North America,,1995,1960.0924,575.76886,814.45154,673.9834,0.5233137,156.47562,3.2699928,,,77.80539,0.0,1.5474259,9.669331,1992.9617,2311.0186,7133.506,5960.485,11891.566,6357527000.0,
3562,North America,,1996,2053.9094,529.09686,810.2407,734.9463,0.553236,166.43716,3.3421018,,,79.7842,0.0,1.6359347,9.8825655,2173.228,2299.07,7271.089,6229.24,12302.804,6582797000.0,
3563,North America,,1997,2113.561,561.43,754.1415,732.2049,0.5456431,194.05753,3.403269,,,81.07455,0.0,1.613481,10.063433,2165.122,2139.8877,7331.801,6367.0786,12512.902,6701181400.0,
3564,North America,,1998,2153.7222,627.6903,789.4177,679.3241,0.5417646,247.6854,3.1423817,,,81.80744,0.0,1.6019876,9.291985,2008.754,2239.9846,7236.2607,6449.968,12769.615,6772838000.0,
3565,North America,,1999,2162.6582,659.0552,849.5653,696.7583,0.53870624,231.42984,4.7237663,,,82.72299,0.0,1.5929452,13.968126,2060.3066,2410.6543,7320.501,6428.91,13059.2295,6867971600.0,
3566,North America,,2000,2096.05,691.14,830.86,674.56,0.52,278.26,6.07,76.39,22.15,83.22052,0.0,1.6032294,17.660051,1963.8755,2480.2327,7643.1973,6721.992,13269.028,7113878000.0,
3567,North America,,2001,2034.0,731.69,849.98004,581.36,0.57,301.74,7.31,66.35,21.74,84.05501,0.0,1.77116,21.153435,1679.1514,2520.7705,7330.982,6558.9297,13269.912,7021613000.0,
3568,North America,,2002,2065.27,797.11,861.07,643.29,0.58,260.03,11.070001,70.7,22.47,89.12304,0.0,1.8494873,31.948946,1850.6332,2537.2437,7616.7695,6622.44,13277.146,7073592300.0,
3569,North America,,2003,2107.52,767.16,844.86,637.87,0.55999994,282.69,12.4,70.55,23.25,88.68377,0.0,1.8655795,35.016567,1821.7446,2473.4897,7517.033,6704.6772,13504.174,7186931700.0,
3570,North America,,2004,2096.63,841.76996,883.13,640.62,0.59999996,283.61002,15.45,71.78,24.19,90.0951,0.0,2.0864096,44.22449,1810.8866,2568.8403,7569.074,6730.0005,13996.505,7285651000.0,
3571,North America,,2005,2146.25,887.19,879.14,669.19,0.58,278.66,19.699999,75.97,24.75,90.67904,0.0,2.2409236,56.362198,1886.1211,2542.5981,7535.2715,6845.5547,14003.797,7332226600.0,
3572,North America,,2006,2114.49,970.68,890.06,682.6,0.53999996,201.23,29.49,75.25,24.2,90.29784,0.0,2.4551342,83.93533,1910.3899,2557.8755,7533.9326,6751.0225,13867.042,7267868000.0,
3573,North America,,2007,2147.58,1063.9299,904.56,651.78,0.65000004,204.04,38.06,76.98,25.28,91.93277,0.0,3.2246459,107.96349,1810.6736,2583.4597,7969.5205,6841.3584,13860.284,7379332000.0,
3574,North America,,2008,2103.32,1048.54,903.87006,683.18,0.91,178.48,59.73,75.0,25.27,90.33461,0.0,4.779889,168.898,1882.3184,2571.933,8030.9844,6707.564,13070.061,7160439300.0,
3575,North America,,2009,1864.5801,1097.8,894.08997,681.32,1.0,169.25,81.71,75.31,25.17,90.570625,0.0,6.2430086,229.18034,1868.7214,2521.4026,7940.4854,5903.345,12438.463,6673073000.0,
3576,North America,,2010,1958.7001,1181.76,898.16,662.75,1.51,162.23999,105.26,77.65,24.900002,93.57709,0.0,9.29437,293.80246,1798.2556,2517.871,8290.135,6254.8975,12645.73,6879333400.0,
3577,North America,,2011,1840.5701,1223.46,888.15,744.03,2.46,160.84,132.92,78.259995,24.97,94.17426,0.0,15.011263,368.49515,2014.4623,2474.6533,8527.974,5924.9927,12471.006,6775450600.0,
3578,North America,,2012,1612.03,1439.3201,867.23004,704.26,5.33,166.18,157.28001,79.59,24.810001,95.67842,0.0,27.946686,432.612,1888.0662,2401.6995,8846.604,5252.812,12273.223,6591991300.0,
3579,North America,,2013,1678.22,1347.83,897.98004,703.98,10.83,161.34,191.86,83.79,25.52,100.13608,0.0,48.765564,506.3545,1877.3025,2471.626,9142.066,5431.861,12376.568,6726552600.0,
3580,North America,,2014,1678.5,1358.81,907.68,693.99,31.51,148.40999,213.2,86.05,25.619999,101.939384,0.0,86.364845,551.9234,1839.2598,2483.5234,9351.394,5410.1416,12382.559,6763078700.0,
3581,North America,,2015,1446.9401,1586.39,904.41,676.92,43.12,147.95999,229.88,87.17,25.79,102.369354,0.0,115.669685,617.89417,1779.7871,2459.641,9579.755,4727.9634,12586.74,6617363500.0,
3582,North America,,2016,1335.47,1630.61,911.65,697.4,60.949997,145.22,271.73,88.28999,25.66,102.689835,0.0,161.25333,727.3033,1825.2246,2464.5515,9578.896,4340.8594,12675.836,6473230300.0,
3583,North America,,2017,1295.37,1546.7899,911.09,746.13,83.92,139.32,299.56,87.71,25.42,102.834435,0.0,222.23146,799.0691,1931.9453,2448.5305,9578.893,4271.402,12710.408,6425780700.0,
3584,North America,,2018,1231.05,1747.5199,915.43,730.49,100.93,142.69,323.57,87.22,24.990002,101.07689,0.0,270.11975,854.7449,1879.3359,2445.2698,10464.133,4050.2021,12978.331,6614565000.0,
3585,North America,,2019,1047.5901,1857.28,915.75995,705.78,121.23,133.8,350.79,83.28999,24.900002,95.82292,0.0,318.21613,923.353,1825.3544,2437.6323,10783.879,3501.0525,12868.106,6500849700.0,
3586,North America,,2020,834.03,1904.27,893.4,716.55,150.06,124.31,398.8,78.69,25.12,91.942795,0.0,387.63336,1047.4756,1833.2543,2369.3237,10486.874,2809.5674,11174.986,5805619000.0,
3587,North America,,2021,956.53,1868.97,876.98,687.87,188.2,129.35,440.29,79.69,24.830002,93.344765,0.0,483.60455,1156.3871,1766.9028,2317.5845,10557.095,3175.7515,12029.807,6137900000.0,
3588,North America (BP),,1965,,,,,,,,,,13.332232,0.0,0.0,0.0,963.75696,11.285242,4456.537,3412.2522,7235.743,,
3589,North America (BP),,1966,,,,,,,,,,14.062007,0.0,0.0,0.0,1008.49567,16.975235,4805.094,3565.8535,7595.5015,,
3590,North America (BP),,1967,,,,,,,,,,14.073571,0.0,0.0,0.0,1100.4785,23.299175,5058.3022,3502.3184,7912.177,,
3591,North America (BP),,1968,,,,,,,,,,15.546045,0.0,0.0,0.0,1114.7751,40.025444,5425.9277,3634.0125,8445.538,,
3592,North America (BP),,1969,,,,,,,,,,16.22706,0.0,0.0,0.0,1242.1499,43.10152,5865.0737,3641.765,8863.542,,
3593,North America (BP),,1970,,,,,,,,,,16.235903,0.0,0.0,0.0,1261.5532,68.06929,6194.672,3624.0447,9278.467,,
3594,North America (BP),,1971,,,,,,,,,,16.584414,0.0,0.0,0.0,1328.5369,125.92053,6399.786,3432.0361,9601.971,,
3595,North America (BP),,1972,,,,,,,,,,18.67298,0.0,0.0,0.0,1407.1897,182.02385,6513.539,3556.3652,10339.759,,
3596,North America (BP),,1973,,,,,,,,,,20.150692,0.0,0.0,0.0,1446.6707,292.62473,6502.885,3811.961,10981.134,,
3597,North America (BP),,1974,,,,,,,,,,20.867266,0.0,0.0,0.0,1580.9828,382.12946,6308.374,3730.907,10655.761,,
3598,North America (BP),,1975,,,,,,,,,,20.272303,0.0,0.0,0.0,1549.0686,550.9157,5854.5044,3728.9246,10457.271,,
3599,North America (BP),,1976,,,,,,,,,,23.850754,0.0,0.0,0.0,1536.9438,620.2172,5960.9224,4012.996,11201.72,,
3600,North America (BP),,1977,,,,,,,,,,25.197123,0.0,0.0,0.0,1375.5833,824.0985,5881.3916,4174.183,11765.751,,
3601,North America (BP),,1978,,,,,,,,,,26.408787,0.0,0.0,0.0,1590.2673,914.1128,5939.5527,4083.3801,12085.726,,
3602,North America (BP),,1979,,,,,,,,,,28.120037,0.0,0.0,0.0,1620.6204,862.19257,6159.1865,4425.735,11920.961,,
3603,North America (BP),,1980,,,,,,,,,,28.871117,0.0,0.0,0.0,1626.5219,857.9629,6057.8926,4578.9097,11158.744,,
3604,North America (BP),,1981,,,,,,,,,,30.239603,0.0,0.0,0.0,1647.4652,928.1277,5933.1475,4716.15,10516.988,,
3605,North America (BP),,1982,,,,,,,,,,29.84005,0.0,0.0,0.0,1763.0999,953.3853,5612.873,4572.6626,9982.074,,
3606,North America (BP),,1983,,,,,,,,,,33.2426,0.0,0.0088611115,0.007972222,1849.1906,1015.1034,5297.9233,4748.9907,9868.889,,
3607,North America (BP),,1984,,,,,,,,,,39.356327,0.0,0.015666667,0.019388888,1884.5284,1126.7415,5661.2715,5109.7085,10178.155,,
3608,North America (BP),,1985,1590.974,327.94098,464.40598,619.25464,0.010737374,169.58368,0.006820202,,,39.710896,0.0,0.031750277,0.020166667,1831.1294,1317.7589,5512.4194,5213.4126,10178.442,,
3609,North America (BP),,1986,1568.1256,281.75134,507.09653,628.9075,0.014173737,213.92058,0.005231313,,,43.96067,0.0,0.041911665,0.015472222,1859.6726,1438.894,5167.3794,5133.5396,10622.742,,
3610,North America (BP),,1987,1665.5087,308.25876,556.493,590.90137,0.01060303,203.66312,0.004576768,,,49.39543,0.0,0.031353056,0.013527778,1747.2891,1579.0571,5454.856,5362.1255,10875.104,,
3611,North America (BP),,1988,1756.4346,289.56396,637.5755,557.65576,0.009185859,241.34677,0.001879798,,,49.512062,0.0,0.027166666,0.0055555557,1648.982,1809.1299,5728.0923,5616.3125,11302.085,,
3612,North America (BP),,1989,1811.0948,403.7651,636.90436,590.52814,0.2531323,266.87576,2.1343768,,,57.006268,0.0,0.74850947,6.3113294,1746.1853,1807.2256,6075.966,5681.6475,11392.401,,
3613,North America (BP),,1990,1815.1741,423.6852,682.6198,612.4452,0.37179494,216.48503,2.819687,,,66.537315,16.73274,1.0993936,8.337784,1810.9938,1936.944,6076.3887,5692.842,11139.722,,
3614,North America (BP),,1991,1820.2634,437.8262,733.3863,617.2273,0.48025286,210.59325,2.9836779,,,70.36828,19.38873,1.4201025,8.822703,1825.1344,2080.9946,6208.344,5631.065,10927.086,,
3615,North America (BP),,1992,1857.0808,466.3865,735.28455,593.414,0.4138971,190.13365,2.9766898,,,75.645935,22.04472,1.2238891,8.80204,1754.7189,2086.3809,6426.458,5673.6226,11149.905,,
3616,North America (BP),,1993,1925.1537,480.52417,740.627,628.11975,0.48121452,199.21014,3.0961888,,,78.241486,25.75947,1.4229461,9.155397,1857.3434,2101.5403,6604.766,5842.0547,11238.941,,
3617,North America (BP),,1994,1933.2075,531.67596,785.4704,607.4682,0.50892544,203.66031,3.5459282,,,78.30638,28.846283,1.504887,10.485271,1796.277,2228.784,6779.6396,5888.4307,11574.085,,
3618,North America (BP),,1995,1960.0923,575.7689,814.45154,672.87823,0.5233137,156.47562,3.2622151,,,76.81739,30.942383,1.547433,9.646335,1989.6936,2311.0186,7059.251,5957.546,11532.766,,
3619,North America (BP),,1996,2053.9094,529.09686,810.24066,733.47784,0.55323595,166.43716,3.3347363,,,78.53903,22.19422,1.6359128,9.86078,2168.886,2299.07,7187.263,6226.627,11929.057,,
3620,North America (BP),,1997,2113.561,561.43,754.1414,731.01483,0.5456431,194.05753,3.3952475,,,79.87155,28.103718,1.6134608,10.03971,2161.603,2139.8877,7240.746,6364.2783,12124.248,,
3621,North America (BP),,1998,2153.7222,627.6903,789.4177,677.5521,0.5417646,247.6854,3.1332586,,,80.742966,32.289337,1.6019922,9.265012,2003.5144,2239.9846,7144.154,6446.902,12367.441,,
3622,North America (BP),,1999,2162.6582,659.0552,849.5653,694.3183,0.5386052,231.42986,4.7123313,,,81.48087,33.72841,1.59265,13.934313,2053.0918,2410.6543,7222.451,6425.333,12665.1875,,
3623,North America (BP),,2000,2263.256,722.0123,874.0862,662.5963,0.5419337,229.52623,5.932759,,,81.85851,39.459698,1.6024922,17.543104,1959.2902,2480.2327,7535.247,6717.9116,12823.728,,
3624,North America (BP),,2001,2190.6313,779.9235,894.17896,570.19635,0.60193,242.92735,7.1523848,,,82.750084,41.780888,1.7683427,21.01219,1675.1161,2520.7705,7208.907,6554.113,12820.121,,
3625,North America (BP),,2002,2226.4714,850.9921,905.8667,632.30383,0.6323344,196.33199,10.884869,,,87.906525,49.37363,1.8456798,31.771132,1845.5902,2537.2437,7486.466,6609.8315,12822.691,,
3626,North America (BP),,2003,2278.3848,817.7325,888.80225,625.9625,0.6414438,218.33641,12.009471,,,87.69915,66.250565,1.8602667,34.828957,1815.369,2473.4897,7364.843,6688.2134,13054.272,,
3627,North America (BP),,2004,2266.1042,895.87177,928.9817,626.1294,0.7213956,223.21979,15.251607,,,89.011734,82.9857,2.0788112,43.94982,1804.287,2568.8403,7404.6943,6710.556,13543.776,,
3628,North America (BP),,2005,2313.2617,941.1463,925.3483,656.09296,0.7749006,220.5544,19.576908,,,89.89099,96.934944,2.218861,56.056786,1878.6655,2542.5984,7354.9707,6828.7314,13550.533,,
3629,North America (BP),,2006,2281.68,1033.7131,936.8001,668.87775,0.85543215,133.15295,29.37578,,,89.507706,134.6976,2.4340506,83.58598,1903.228,2557.8755,7319.3955,6730.314,13407.198,,
3630,North America (BP),,2007,2318.84,1135.1101,952.1209,638.0052,1.1304106,134.23714,38.053185,,,91.11054,175.01979,3.1963725,107.59998,1804.0369,2583.4597,7748.3613,6818.203,13413.534,,
3631,North America (BP),,2008,2267.4624,1119.3478,953.79706,667.7655,1.6870626,112.37773,59.965836,,,89.4266,237.49054,4.740744,168.50749,1876.4598,2571.9333,7814.3164,6685.83,12637.837,,
3632,North America (BP),,2009,2011.3983,1172.5105,940.86566,666.9425,2.2119603,100.41519,81.87046,,,89.64899,268.12964,6.1773686,228.64062,1862.5784,2521.4026,7725.2446,5882.201,12032.925,,
3633,North America (BP),,2010,2114.916,1257.093,945.34753,645.8175,3.299592,90.51054,105.57163,,,92.80545,308.2927,9.1582775,293.0224,1792.5173,2517.871,8058.101,6235.6455,12245.815,,
